event_id,date,symbol,raid_sign,event_second,decision_time_us,entry_time_us,entry_bid,entry_ask,entry_bid_amount,entry_ask_amount,lower_objective,upper_objective,label,label_status,label_exit_time_us,upper_route_exit_time_us,upper_route_exit_price,upper_route_exit_reason,lower_route_exit_time_us,lower_route_exit_price,lower_route_exit_reason,funding_rate_at_entry,source_end_time_us,raid_boundary,prior_range_low,prior_range_high,raid_extreme,range_width_bps,raid_depth_bps,response_return_signed_bps,flow_imbalance_1s_signed,flow_imbalance_5s_signed,mid_vs_mark_signed_bps,mark_vs_index_signed_bps,mark_acceptance_signed_bps,oi_change_5s_signed,bbo_imbalance_signed,spread_bps,source_file,liq_window_start_us,liq_window_end_us,liq_aligned_side,liq_aligned_notional,liq_opposing_notional,liq_total_notional,liq_aligned_count,liq_opposing_count,liq_total_count,liq_aligned_max_notional,liq_aligned_share,liq_log_aligned_opposing_ratio,liq_log_notional,liq_log_max,liq_log_count,liq_log_notional_per_range_bp,liq_log_notional_z,liq_log_max_z,liq_log_count_z,liq_log_notional_per_range_bp_z
2022-11-01:BTCUSDT:1667270854:1,2022-11-01,BTCUSDT,1,1667270854,1667270856000000,1667270856107621,20536.5,20537,162.331,11.09,20528.25,20544.25,1,upper_first,1667270962999999,1667270962999999,20544.25,target,1667270962999999,20548,stop,-0.000106,1667347199988181,20536.25,20520.25,20536.25,20536.75,7.79110110171,0.243471909428,0.243471909429,0.965409632634,0.981148450286,-1.14902739213,-5.96553903706,-0.886035831873,0,0.808223297673,0.243465981716,events_2022-11-01.csv,1667270854000000,1667270856000000,buy,392.179,0,392.179,1,0,1,392.179,1,5.97426497891,5.97426497891,5.97426497891,0.69314718056,3.93840759907,-0.764330509526,-0.749833068421,-0.513455318052,-0.0762214349825
2022-11-01:BTCUSDT:1667270960:1,2022-11-01,BTCUSDT,1,1667270960,1667270962000000,1667270962107098,20539.5,20540,164.487,10.669,20529.5,20548,1,upper_first,1667270970999999,1667270970999999,20548,target,1667270962207476,20548,stop,-0.000106,1667347199988181,20538.75,20520.25,20538.75,20539.25,9.00736412878,0.243442273751,0.243442273751,0.607663179768,0.959838581836,-1.31925093808,-5.93067580027,2.09371466857,-1.10817511122,0.994198675497,0.243436347481,events_2022-11-01.csv,1667270960000000,1667270962000000,buy,6502.86,0,6502.86,1,0,1,6502.86,1,8.78015112578,8.78015112578,8.78015112578,0.69314718056,6.58333906026,0.643640055252,0.661941070945,-0.513455318052,1.32127004057
2022-11-01:ETHUSDT:1667271027:1,2022-11-01,ETHUSDT,1,1667271027,1667271029000000,1667271029117453,1595.25,1595.3,1297.03,57.04,1591.55,1598.4,1,upper_first,1667271151999999,1667271151999999,1598.4,target,1667271151999999,1598.8,stop,-8.5e-05,1667347199897934,1594.975,1588.125,1594.975,1595.175,42.9473816204,1.2539381495,1.88090722425,0.988970687158,-0.0605469588337,0.156715248394,-6.26468285043,4.2017333718,0,0.91594892689,0.31342558493,events_2022-11-01.csv,1667271027000000,1667271029000000,buy,5097.699,0,5097.699,1,0,1,5097.699,1,8.53674068813,8.53674068813,8.53674068813,0.69314718056,4.78495842259,0.967692958363,0.975385295604,-0.2,1.06465722873
2022-11-01:BTCUSDT:1667271059:1,2022-11-01,BTCUSDT,1,1667271059,1667271061000000,1667271061167384,20564,20564.5,176.251,0.329,20545.75,20581.75,0,lower_first,1667271918999999,1667271918999999,20545.5,stop,1667271920999999,20545.75,target,-0.000106,1667347199988181,20563.75,20527.75,20563.75,20564.25,17.5065345572,0.243146313294,0.243146313295,1,0.0579992759278,-1.40029260281,-6.00597974002,1.3129466754,1.98131238838,0.979632104171,0.243140401425,events_2022-11-01.csv,1667271059000000,1667271061000000,buy,1798.2465,0,1798.2465,1,0,1,1798.2465,1,7.49512324513,7.49512324513,7.49512324513,0.69314718056,4.64168134123,-0.00117635431364,0.0153827163622,-0.513455318052,0.295364397793
2022-11-01:ETHUSDT:1667271129:1,2022-11-01,ETHUSDT,1,1667271129,1667271131000000,1667271131117655,1597.75,1597.8,243.8,99.45,1593.05,1601.8,1,upper_first,1667271733999999,1667271733999999,1601.8,target,1667271733999999,1601.95,stop,-8.3e-05,1667347199897934,1597.425,1588.675,1597.425,1597.775,54.7756545691,2.19102618276,2.19102618276,-0.0292442633597,0.954471972532,0.156470035988,-5.50471341086,2.75463122374,0,0.446927537076,0.312935175478,events_2022-11-01.csv,1667271129000000,1667271131000000,buy,160.555,0,160.555,1,0,1,160.555,1,5.08484564196,5.08484564196,5.08484564196,0.69314718056,1.3689289394,-1.19351114568,-1.18817603345,-0.2,-1.03726514719
2022-11-01:BTCUSDT:1667271151:1,2022-11-01,BTCUSDT,1,1667271151,1667271153000000,1667271153107114,20573.5,20574,7.951,177.477,20552,20586.5,0,lower_first,1667271900999999,1667271900999999,20550.5,stop,1667271900999999,20552,target,-0.000106,1667347199988181,20569.25,20534.75,20569.25,20578.75,16.7726095993,4.61854467227,2.18773168686,-0.995408340895,0.428127152853,1.26876779799,-5.83486978427,1.570407494,0.440910096262,-0.905977030943,0.243028130506,events_2022-11-01.csv,1667271151000000,1667271153000000,buy,5148.4485,0,5148.4485,1,0,1,5148.4485,1,8.54664490054,8.54664490054,8.54664490054,0.69314718056,5.72995601496,0.526468554123,0.544453035824,-0.513455318052,0.870371577341
2022-11-01:ETHUSDT:1667271707:1,2022-11-01,ETHUSDT,1,1667271707,1667271709000000,1667271709137545,1600.85,1600.9,0.14,1428.06,1598.025,1602.625,1,upper_first,1667271832999999,1667271832999999,1602.625,target,1667271736999999,1602.75,stop,-8e-05,1667347199897934,1600.325,1595.725,1600.325,1600.625,28.7441613422,1.87461921797,3.43680189961,0.143390509969,0.343117510734,1.90557114028,-8.05313822681,3.31241718957,0,-0.973833262065,0.312329194973,events_2022-11-01.csv,1667271707000000,1667271709000000,buy,3216.7,0,3216.7,1,0,1,3216.7,1,8.0764220976,8.0764220976,8.0764220976,0.69314718056,4.72657283251,0.679491140603,0.686869136163,-0.2,1.02873190115
2022-11-01:ETHUSDT:1667271832:1,2022-11-01,ETHUSDT,1,1667271832,1667271834000000,1667271834118139,1603.9,1603.95,59.21,84.87,1599.5,1605.65,0,lower_first,1667271863999999,1667271863999999,1599.2,stop,1667271863999999,1599.5,target,-7.9e-05,1667347199897934,1602.575,1596.425,1602.575,1602.875,38.375739045,1.87198727049,5.30396393305,0.870144880299,0.934204069189,3.46253907054,-8.60215053764,2.18406010533,9.73390584107,0.922422818621,0.31183248359,events_2022-11-01.csv,1667271832000000,1667271834000000,buy,1385.202,0,1385.202,1,0,1,1385.202,1,7.23432291228,7.23432291228,7.23432291228,0.69314718056,3.61350305221,0.15225952116,0.159062465269,-0.2,0.343847215961
2022-11-01:ETHUSDT:1667279261:1,2022-11-01,ETHUSDT,1,1667279261,1667279263000000,1667279263137826,1595.2,1595.25,150.78,687.66,1592.275,1597.375,0,lower_first,1667280114999999,1667280114999999,1592.2,stop,1667280114999999,1592.275,target,-5.3e-05,1667347199897934,1594.825,1589.725,1594.825,1595.675,31.9784302353,5.32973837255,2.50811217532,-0.484547129823,0.416092709326,0.344790837339,-5.76408598512,12.2393643062,-3.42024402301,-0.638814850071,0.313435408798,events_2022-11-01.csv,1667279261000000,1667279263000000,buy,384.684,0,384.684,1,0,1,384.684,1,5.95501838134,5.95501838134,5.95501838134,0.69314718056,2.56721475377,-0.648702896762,-0.642773562248,-0.2,-0.299946052506
2022-11-01:BTCUSDT:1667283344:1,2022-11-01,BTCUSDT,1,1667283344,1667283346000000,1667283346107258,20622.5,20623,113.94,7.945,20591,20626.5,1,upper_first,1667283346787341,1667283346787341,20626.5,target,1667283346787341,20630.5,stop,-7.2e-05,1667347199988181,20608.75,20573.25,20608.75,20622.75,17.2256929702,6.79323103051,6.79323103051,0.982873865527,0.12579116302,-0.334570760261,-6.41091804056,8.0070112302,0,0.946347313538,0.242450691591,events_2022-11-01.csv,1667283344000000,1667283346000000,buy,9512.775,0,9512.775,1,0,1,9512.775,1,9.16049602735,9.16049602735,9.16049602735,0.69314718056,6.31579802278,0.834493995093,0.853310594858,-0.513455318052,1.17991049129
2022-11-01:BTCUSDT:1667283434:1,2022-11-01,BTCUSDT,1,1667283434,1667283436000000,1667283436146961,20634,20634.5,187.103,3.457,20611,20654.5,0,lower_first,1667284042999999,1667284042999999,20605,stop,1667284042999999,20611,target,-7.2e-05,1667347199988181,20632.75,20589.25,20632.75,20634.25,21.0829869988,0.726999551684,0.726999551683,0.992764284686,0.78946730079,-1.76374619692,-5.93216317177,2.90327114808,0,0.839528081603,0.242315567564,events_2022-11-01.csv,1667283434000000,1667283436000000,buy,41.479,0,41.479,1,0,1,41.479,1,3.74900983617,3.74900983617,3.74900983617,0.69314718056,1.08769144535,-1.88094521736,-1.86946426498,-0.513455318052,-1.58244251576
2022-11-01:ETHUSDT:1667287571:-1,2022-11-01,ETHUSDT,-1,1667287571,1667287573000000,1667287573298294,1586.4,1586.45,9.1,814.08,1581.525,1591.425,1,upper_first,1667289881999999,1667289881999999,1591.425,target,1667289881999999,1591.65,stop,-5e-05,1667347199897934,1586.475,1586.475,1596.375,1586.425,62.4024960998,0.315164121715,0.315164121715,0.262759052003,-0.0676909443093,0.598794846581,3.71744869606,2.70960017644,0.90683256321,0.977949817662,0.315174054872,events_2022-11-01.csv,1667287571000000,1667287573000000,sell,520.971,0,520.971,1,0,1,520.971,1,6.25761203078,6.25761203078,6.25761203078,0.69314718056,2.23522235016,-0.45925141336,-0.45311544414,-0.2,-0.504224810991
2022-11-01:ETHUSDT:1667295818:1,2022-11-01,ETHUSDT,1,1667295818,1667295820000000,1667295820118310,1595.05,1595.1,7.63,292.19,1592.275,1595.675,1,upper_first,1667295826999999,1667295826999999,1595.675,target,1667295826999999,1596,stop,6.5e-05,1667347199897934,1593.975,1590.575,1593.975,1595.925,21.3303219938,12.2335670258,6.90098652739,-0.649159881942,0.45542052702,-3.6035471438,0.250687824721,14.4349954498,0,-0.803711942628,0.313464884096,events_2022-11-01.csv,1667295818000000,1667295820000000,buy,336.63,0,336.63,1,0,1,336.63,1,5.82195062133,5.82195062133,5.82195062133,0.69314718056,2.82029251965,-0.732015565655,-0.726177100257,-0.2,-0.144224381605
2022-11-01:ETHUSDT:1667295962:1,2022-11-01,ETHUSDT,1,1667295962,1667295964000000,1667295964118156,1605.5,1605.6,6.16,118.31,1597.375,1607.775,1,upper_first,1667295964487825,1667295964498444,1607.775,target,1667295964487825,1607.95,stop,6.3e-05,1667347199897934,1602.575,1592.175,1602.575,1603.325,64.8955587102,4.67996817622,19.6558663401,0.821935065309,0.677161908638,15.6872773997,-8.84939207169,5.74178207441,-1.2856735296,-0.424986056888,0.311385822603,events_2022-11-01.csv,1667295962000000,1667295964000000,buy,161.1,0,161.1,1,0,1,161.1,1,5.08821342874,5.08821342874,5.08821342874,0.69314718056,1.2477361588,-1.1914026011,-1.18606518907,-0.2,-1.11183646415
2022-11-01:BTCUSDT:1667295964:1,2022-11-01,BTCUSDT,1,1667295964,1667295966000000,1667295966107012,20657,20657.5,17.88,31.838,20610,20679.5,1,upper_first,1667295984999999,1667295984999999,20679.5,target,1667295984999999,20689,stop,1.5e-05,1667347199988181,20644.75,20575.25,20644.75,20667.25,33.6647331646,10.8986546216,6.05480812313,0.613077579647,0.687491474669,-0.121021420791,-2.5262888913,9.76385049437,0,-0.194814056636,0.242045770855,events_2022-11-01.csv,1667295964000000,1667295966000000,buy,20.7535,0,20.7535,1,0,1,20.7535,1,3.07977466413,3.07977466413,3.07977466413,0.69314718056,0.480248470403,-2.21676191619,-2.20618815881,-0.513455318052,-1.90339464319
2022-11-01:ETHUSDT:1667298921:1,2022-11-01,ETHUSDT,1,1667298921,1667298923000000,1667298923120184,1605.9,1605.95,176.08,163.74,1601.125,1607.825,1,upper_first,1667298995999999,1667298995999999,1607.825,target,1667298995999999,1608,stop,3.4e-05,1667347199897934,1604.475,1597.775,1604.475,1604.925,41.7582075134,2.80465572851,9.03722401409,0.969444077132,0.971055626017,6.5737411753,-10.2084643108,5.92298867774,-0.0527936183081,0.174415424586,0.311347042981,events_2022-11-01.csv,1667298921000000,1667298923000000,buy,2064.192,0,2064.192,1,0,1,2064.192,1,7.63297847928,7.63297847928,7.63297847928,0.69314718056,3.92062603014,0.401854609073,0.408929786508,-0.2,0.532823529734
2022-11-01:ETHUSDT:1667301328:-1,2022-11-01,ETHUSDT,-1,1667301328,1667301330000000,1667301330142372,1589.15,1589.2,164.55,362.65,1586.3,1593.95,0,lower_first,1667301377999999,1667301377999999,1586.25,stop,1667301377999999,1586.3,target,8e-06,1667347199897934,1590.125,1590.125,1597.775,1589.775,48.1094253596,2.20108482038,5.97437308388,0.981852409704,0.954493199998,4.87436711846,3.33232734772,6.91367336036,-0,0.401586319401,0.314628659524,events_2022-11-01.csv,1667301328000000,1667301330000000,sell,316.41,0,316.41,1,0,1,316.41,1,5.76019431358,5.76019431358,5.76019431358,0.69314718056,2.02510173186,-0.770680700017,-0.764884406675,-0.2,-0.633514453082
2022-11-01:BTCUSDT:1667301432:-1,2022-11-01,BTCUSDT,-1,1667301432,1667301434000000,1667301434106851,20488.5,20489,25.747,21.695,20476.25,20529.25,1,upper_first,1667301665999999,1667301665999999,20529.25,target,1667301665999999,20530,stop,-2e-06,1667347199988181,20502.75,20502.75,20555.75,20490.25,25.8501908281,6.09674311983,6.8283522942,0.715323568474,0.879598950136,4.17128109556,2.16566984071,3.51142432149,-1.56279379203,-0.107972534024,0.244036361418,events_2022-11-01.csv,1667301432000000,1667301434000000,sell,285.6105,0,285.6105,2,0,2,265.213,1,5.65812415115,5.65812415115,5.58429674023,1.09861228867,2.48895515404,-0.922967373787,-0.946044548762,1.94758913744,-0.842062616834
2022-11-01:ETHUSDT:1667305425:1,2022-11-01,ETHUSDT,1,1667305425,1667305427000000,1667305427318804,1593.95,1594,739.75,118.71,1592.8,1594.85,0,lower_first,1667305722999999,1667305716999999,1592.8,stop,1667305722999999,1592.8,target,-2e-06,1667347199897934,1593.825,1591.775,1593.825,1593.975,12.8621398209,0.941132182016,0.941132182015,0,0.665143902494,-0.721414725643,-5.64266860607,1.25479173594,0,0.512069987531,0.31368120579,events_2022-11-01.csv,1667305425000000,1667305427000000,buy,304.3515,0,304.3515,1,0,1,304.3515,1,5.72146357205,5.72146357205,5.72146357205,0.69314718056,3.20528739103,-0.794929710032,-0.789159865082,-0.2,0.0926674071644
2022-11-01:BTCUSDT:1667310134:-1,2022-11-01,BTCUSDT,-1,1667310134,1667310136000000,1667310136126853,20450.5,20451,16.04,99.226,20419.5,20485,0,lower_first,1667310211999999,1667310211999999,20412.5,stop,1667310211999999,20419.5,target,1.1e-05,1667347199988181,20452.25,20452.25,20517.75,20450.75,32.0258162305,0.733415638866,0.733415638866,-0.374882825236,0.536739410434,0.855641119668,5.23378296953,1.46659822542,-0,0.791974374944,0.244489810887,events_2022-11-01.csv,1667310134000000,1667310136000000,sell,590.1515,0,590.1515,2,0,2,427.3395,1,6.38207232973,6.38207232973,6.05991610544,1.09861228867,2.96668279169,-0.559696138777,-0.706737932298,1.94758913744,-0.589647644632
2022-11-01:BTCUSDT:1667310210:-1,2022-11-01,BTCUSDT,-1,1667310210,1667310212000000,1667310212107004,20414,20414.5,72.104,9.294,20376.25,20465.25,0,lower_first,1667310478999999,1667310418999999,20374,stop,1667310478999999,20376.25,target,1e-05,1667347199988181,20420.75,20420.75,20509.75,20420.25,43.5831201107,0.244848989386,3.18303686202,0.944999494396,0.885253738656,4.18160300331,4.22388654337,0.514105085038,-12.0229725004,-0.470855206743,0.244926950537,events_2022-11-01.csv,1667310210000000,1667310212000000,sell,60.9595,0,60.9595,2,0,2,40.64,1,4.12648094579,4.12648094579,3.72906124375,1.09861228867,0.87492491424,-1.69153332265,-1.87950134611,1.94758913744,-1.69486108609
2022-11-01:ETHUSDT:1667310328:-1,2022-11-01,ETHUSDT,-1,1667310328,1667310330000000,1667310330139391,1580.8,1580.85,133.03,168.94,1575.9375,1584.9625,0,lower_first,1667310334999999,1667310334999999,1575.45,stop,1667310359999999,1575.9375,target,-1e-05,1667347199897934,1580.45,1580.45,1589.475,1580.4,57.1039893701,0.316365592076,-2.37274194059,-0.58504277478,0.502090214654,0.600915922376,6.44777930895,6.82680151707,-0,0.946375423795,0.316290544494,events_2022-11-01.csv,1667310328000000,1667310330000000,sell,23359.05,0,23359.05,1,0,1,23359.05,1,10.0587825774,10.0587825774,10.0587825774,0.69314718056,6.016307424,1.92063131064,1.9293630176,-0.2,1.82232048409
2022-11-01:BTCUSDT:1667310331:-1,2022-11-01,BTCUSDT,-1,1667310331,1667310333000000,1667310333107804,20413.5,20414,48.978,104.77,20366.5,20462,0,lower_first,1667310478999999,1667310478999999,20353.5,stop,1667310478999999,20366.5,target,1.1e-05,1667347199988181,20414.25,20414.25,20509.75,20413.75,46.7810475526,0.244926950537,0.244926950537,0.908202710378,0.590089906388,0.122464975018,5.35130352956,3.18307583066,-1.59466739098,0.891612795893,0.244932949605,events_2022-11-01.csv,1667310331000000,1667310333000000,sell,6094.05,0,6094.05,1,0,1,6094.05,1,8.71523224533,8.71523224533,8.71523224533,0.69314718056,4.87723720767,0.611064295583,0.629277309201,-0.513455318052,0.419824074801
2022-11-01:BTCUSDT:1667310414:-1,2022-11-01,BTCUSDT,-1,1667310414,1667310416000000,1667310416127022,20386.5,20387,1.607,208.37,20347,20433.5,0,lower_first,1667311691999999,1667311691999999,20340,stop,1667311691999999,20347,target,1.1e-05,1667347199988181,20390.25,20390.25,20476.75,20386.75,42.4222361178,1.71650666372,1.71650666372,0.704058856526,0.739505986575,0.613105748479,3.43221377789,1.22606115593,-0,0.979414642487,0.24525733626,events_2022-11-01.csv,1667310414000000,1667310416000000,sell,425.9955,0,425.9955,1,0,1,425.9955,1,6.05677347453,6.05677347453,6.05677347453,0.69314718056,2.40168783482,-0.7229284258,-0.708319138669,-0.513455318052,-0.888171688653
2022-11-01:BTCUSDT:1667310478:-1,2022-11-01,BTCUSDT,-1,1667310478,1667310480000000,1667310480107237,20358.5,20359,122.607,15.659,20338.125,20414.875,1,upper_first,1667310778999999,1667310778999999,20414.875,target,1667310778999999,20418,stop,1e-05,1667347199988181,20376.5,20376.5,20453.25,20354.25,37.6659387039,10.9194415135,8.71101513999,-0.314442497368,0.419616097293,2.48480024121,4.93769715817,6.71819408661,-0,-0.772893561028,0.245594646037,events_2022-11-01.csv,1667310478000000,1667310480000000,sell,20.263,0,20.263,1,0,1,20.263,1,3.05696847302,3.05696847302,3.05696847302,0.69314718056,0.430460861209,-2.2282058751,-2.21766303311,-0.513455318052,-1.92970071594
2022-11-01:ETHUSDT:1667310479:-1,2022-11-01,ETHUSDT,-1,1667310479,1667310481000000,1667310481118322,1573.65,1573.7,558.62,0.01,1568.7,1579.75,0,lower_first,1667311276999999,1667311276999999,1568.55,stop,1667311276999999,1568.7,target,-1.2e-05,1667347199897934,1574.225,1574.225,1585.275,1573.775,70.1932697041,2.85854944496,5.39948228493,-0.504296160673,-0.202017041704,7.14512543665,-0.381087878865,2.22243388259,-0,-0.485819975339,0.31778819417,events_2022-11-01.csv,1667310479000000,1667310481000000,sell,11452.2115,0,11452.2115,1,0,1,11452.2115,1,9.34602545,9.34602545,9.34602545,0.69314718056,5.10079622656,1.47437972761,1.48262470803,-0.2,1.25899587557
2022-11-01:ETHUSDT:1667311501:-1,2022-11-01,ETHUSDT,-1,1667311501,1667311503000000,1667311503102361,1568.05,1568.1,439.05,249.38,1563.55,1573.6,0,lower_first,1667311973999999,1667311973999999,1563.5,stop,1667311985999999,1563.55,target,-1.5e-05,1667347199897934,1568.575,1568.575,1578.625,1568.425,64.0708923705,0.956281975676,3.1876065856,-0.199783481808,0.557786333877,2.39089547005,7.26304321511,9.87261146497,-20.6915823807,0.142486868363,0.318862299316,events_2022-11-01.csv,1667311501000000,1667311503000000,sell,1108.31,0,1108.31,1,0,1,1108.31,1,7.0114934794,7.0114934794,7.0114934794,0.69314718056,2.90680174722,0.012747780972,0.0193985596456,-0.2,-0.0909942552141
2022-11-01:ETHUSDT:1667311575:-1,2022-11-01,ETHUSDT,-1,1667311575,1667311577000000,1667311577147078,1567.2,1567.25,88.51,499.01,1563.95,1570.6,0,lower_first,1667311953999999,1667311953999999,1563.75,stop,1667311953999999,1563.95,target,-1.6e-05,1667347199897934,1567.275,1567.275,1573.925,1567.225,42.4303329027,0.31902505942,0.31902505942,0.914076491815,0.136036992878,0.159515074175,5.29309729095,3.82689670568,-0,0.757097690025,0.319035237442,events_2022-11-01.csv,1667311575000000,1667311577000000,sell,795.345,0,795.345,1,0,1,795.345,1,6.68003250903,6.68003250903,6.68003250903,0.69314718056,2.98288646027,-0.194777303049,-0.188352871954,-0.2,-0.0441784529486
2022-11-01:ETHUSDT:1667311684:-1,2022-11-01,ETHUSDT,-1,1667311684,1667311686000000,1667311686158990,1566.55,1566.6,25.11,173.29,1562.925,1569.625,0,lower_first,1667311997999999,1667311997999999,1562.7,stop,1667311997999999,1562.925,target,-1.5e-05,1667347199897934,1566.275,1566.275,1572.975,1566.025,42.7766516097,1.59614371678,-1.91537246014,0.523333727013,0.831702586892,-3.35238338495,8.16675492717,3.1917270435,0.803722050372,-0.370853785512,0.319167610871,events_2022-11-01.csv,1667311684000000,1667311686000000,sell,46.7535,0,46.7535,1,0,1,46.7535,1,3.86605236267,3.86605236267,3.86605236267,0.69314718056,0.738583027442,-1.95658794899,-1.95208512452,-0.2,-1.42512426359
2022-11-01:BTCUSDT:1667311690:-1,2022-11-01,BTCUSDT,-1,1667311690,1667311692000000,1667311692107582,20340,20340.5,45.243,47.684,20334.25,20373.25,0,lower_first,1667311694999999,1667311694999999,20328.5,stop,1667311694999999,20334.25,target,1.1e-05,1667347199988181,20353.75,20353.75,20392.75,20351.25,19.1610882516,1.22827488792,6.63268439477,0.728509087584,0.718159351793,4.29996560028,2.3386342376,2.70210518559,0.153368947067,0.833796509187,0.245818020919,events_2022-11-01.csv,1667311690000000,1667311692000000,sell,40.498,0,40.498,1,0,1,40.498,1,3.7256452333,3.7256452333,3.7256452333,0.69314718056,1.13576492753,-1.89266938269,-1.88122010266,-0.513455318052,-1.55704212919
2022-11-01:BTCUSDT:1667311986:-1,2022-11-01,BTCUSDT,-1,1667311986,1667311988000000,1667311988107381,20323,20323.5,56.045,31.712,20310.375,20350.625,1,upper_first,1667312021999999,1667312021999999,20350.625,target,1667312021999999,20357,stop,1.3e-05,1667347199988181,20330.5,20330.5,20370.75,20320.25,19.7978406827,5.04168613659,3.56607068198,1,0.795334750373,2.8284716415,2.8571695531,5.65374499152,-0,-0.364629113354,0.246023642872,events_2022-11-01.csv,1667311986000000,1667311988000000,sell,4207.84,0,4207.84,1,0,1,4207.84,1,8.34494235427,8.34494235427,8.34494235427,0.69314718056,5.36382581064,0.425255877224,0.44296693704,-0.513455318052,0.676920878528
