episode_id,symbol,settlement_currency,side,start_time,start_price,start_qty,start_home_notional,start_foreign_notional,direct_reversal_entry,entry_after_flat_min,end_time,end_price,closed,settlement_closed,fill_count,discretionary_fill_count,add_count,reduce_count,winning_add_count,losing_add_count,flat_add_count,favorable_reduce_count,adverse_reduce_count,flat_reduce_count,maker_fill_count,taker_fill_count,unknown_liquidity_fill_count,maker_add_count,taker_add_count,max_abs_position,max_home_notional_proxy,max_foreign_notional_proxy,gross_realised_pnl_native,exec_comm_native,realised_minus_comm_proxy_native,first_order_type,first_time_in_force,first_exec_inst,reversal_from_episode_id,previous_episode_outcome,previous_episode_pnl_native,duration_min,directional_price_move,episode_outcome,maker_share,winning_add_share
XBTUSD-000536,XBTUSD,XBt,LONG,2023-02-19T14:40:24.600000+00:00,24739.5,5500.0,0.2223166,5500.0,False,1136.1663666666668,2023-02-19T16:34:57.215000+00:00,24931.0,True,False,12,12,7,4,4,0,3,4,0,0,0,12,0,0,7,28000.0,1.1301626,28000.0,0.0,168988.0,-168988.0,Limit,GoodTillCancel,nan,,FLAT,0.0,114.54358333333333,0.007740657652741456,FLAT,0.0,0.5714285714285714
XBTUSD-000537,XBTUSD,XBt,LONG,2023-02-19T17:58:09.212000+00:00,24333.0,600.0,0.0246579,600.0,False,83.19995,2023-02-20T22:16:32.191000+00:00,24774.5,True,False,10,10,7,2,5,1,1,2,0,0,4,6,0,3,4,13000.0,0.5362458999999999,13000.0,0.0,58144.0,-58144.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1698.3829833333334,0.018144084165536478,FLAT,0.4,0.7142857142857143
XBTUSD-000538,XBTUSD,XBt,LONG,2023-02-21T02:34:28.504000+00:00,25009.0,2100.0,0.08396976,2100.0,False,257.93855,2023-02-22T02:32:22.606000+00:00,23919.5,True,False,56,56,26,29,6,19,1,0,29,0,10,46,0,10,16,150000.0,5.9989856800000005,150000.0,0.0,748940.0,-748940.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1437.9017,-0.043564316845935425,FLAT,0.17857142857142858,0.23076923076923078
XBTUSD-000539,XBTUSD,XBt,SHORT,2023-02-23T02:50:17.618000+00:00,24524.5,7300.0,0.29766188,7300.0,False,1457.9168666666667,2023-02-23T11:22:31.455000+00:00,24115.0,True,False,66,66,32,33,10,22,0,33,0,0,36,30,0,3,29,288000.0,11.740657050000003,288000.0,0.0,901602.6744186047,-901602.6744186047,Limit,GoodTillCancel,nan,,FLAT,0.0,512.2306166666666,0.016697588126159513,FLAT,0.5454545454545454,0.3125
XBTUSD-000540,XBTUSD,XBt,LONG,2023-02-23T11:22:31.455000+00:00,24115.0,4000.0,0.16587200000000002,4000.0,True,0.0,2023-02-26T18:58:05.557000+00:00,23482.5,True,False,28,28,18,9,8,10,0,9,0,0,13,15,0,10,8,87000.0,3.7624184000000005,87000.0,0.0,277073.32558139536,-277073.32558139536,Limit,GoodTillCancel,nan,XBTUSD-000539,FLAT,0.0,4775.568366666667,-0.02622848849263948,FLAT,0.4642857142857143,0.4444444444444444
XBTUSD-000541,XBTUSD,XBt,SHORT,2023-02-27T00:06:20.094000+00:00,23520.0,4900.0,0.2083333,4900.0,False,308.2422833333333,2023-02-27T13:25:34.582000+00:00,23493.5,True,False,11,11,3,7,0,0,3,7,0,0,0,11,0,0,3,24000.0,1.020408,24000.0,0.0,153139.0,-153139.0,Limit,GoodTillCancel,nan,,FLAT,0.0,799.2414666666666,0.001126700680272097,FLAT,0.0,0.0
XBTUSD-000542,XBTUSD,XBt,LONG,2023-02-27T16:13:02.820000+00:00,23333.0,20000.0,0.857156,20000.0,False,167.47063333333332,2023-02-28T02:08:56.009000+00:00,23380.0,True,False,10,10,3,6,0,3,0,6,0,0,4,6,0,3,0,40000.0,1.7225439999999999,40000.0,0.0,162760.0,-162760.0,Limit,GoodTillCancel,nan,,FLAT,0.0,595.8864833333333,0.0020143144902069476,FLAT,0.4,0.0
XBTUSD-000543,XBTUSD,XBt,LONG,2023-02-28T07:30:01.235000+00:00,23333.0,600.0,0.02571468,600.0,False,321.08709999999996,2023-03-03T10:08:30.947000+00:00,22356.0,True,False,106,106,27,78,2,22,3,70,8,0,96,10,0,27,0,545200.0,25.601698299999995,570200.0,0.0,1182707.0,-1182707.0,Limit,GoodTillCancel,nan,,FLAT,0.0,4478.4952,-0.0418720267432392,FLAT,0.9056603773584906,0.07407407407407407
XBTUSD-000544,XBTUSD,XBt,LONG,2023-03-03T10:50:20.982000+00:00,22344.0,900.0,0.04027923,900.0,False,41.83391666666667,2023-03-04T05:29:14.667000+00:00,22315.5,True,False,28,28,13,14,0,10,3,14,0,0,14,14,0,13,0,80000.0,3.596324,80000.0,0.0,340796.0,-340796.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1118.89475,-0.0012755102040816757,FLAT,0.5,0.0
XBTUSD-000545,XBTUSD,XBt,LONG,2023-03-04T19:55:14.975000+00:00,22222.0,11700.0,0.52650585,11700.0,False,866.0051333333333,2023-03-07T08:08:23.035000+00:00,22385.5,True,False,6,6,2,3,0,0,2,3,0,0,3,3,0,2,0,15000.0,0.6750075000000001,15000.0,0.0,63755.0,-63755.0,Limit,GoodTillCancel,nan,,FLAT,0.0,3613.1343333333334,0.007357573575735854,FLAT,0.5,0.0
XBTUSD-000546,XBTUSD,XBt,LONG,2023-03-07T15:00:59.421000+00:00,22111.0,1900.0,0.08593016,1900.0,False,412.6064333333333,2023-03-08T03:23:58.862000+00:00,22081.0,True,False,17,17,3,13,0,1,2,13,0,0,4,13,0,3,0,55000.0,2.496496,55000.0,0.0,236731.0,-236731.0,Limit,GoodTillCancel,nan,,FLAT,0.0,742.9906833333333,-0.0013567907376419441,FLAT,0.23529411764705882,0.0
XBTUSD-000547,XBTUSD,XBt,LONG,2023-03-08T05:40:56.718000+00:00,21855.0,40000.0,1.830244,40000.0,False,136.96426666666667,2023-03-08T12:54:35.723000+00:00,21992.0,True,False,16,16,0,15,0,0,0,15,0,0,1,15,0,0,0,40000.0,1.830244,40000.0,0.0,173034.0,-173034.0,Limit,GoodTillCancel,nan,,FLAT,0.0,433.6500833333333,0.006268588423701704,FLAT,0.0625,
XBTUSD-000548,XBTUSD,XBt,LONG,2023-03-08T22:56:10.735000+00:00,21733.0,40000.0,1.84052,40000.0,False,601.5835333333333,2023-03-10T09:38:57.952000+00:00,19874.5,True,False,169,169,35,133,0,35,0,0,133,0,33,136,0,25,10,700000.0,33.24468795,700000.0,0.0,3239086.0,-3239086.0,Limit,GoodTillCancel,nan,,FLAT,0.0,2082.78695,-0.085515115262504,FLAT,0.1952662721893491,0.0
XBTUSD-000549,XBTUSD,XBt,SHORT,2023-03-10T10:26:38.738000+00:00,19844.5,2900.0,0.14613622,2900.0,False,47.679766666666666,2023-03-10T14:19:26.941000+00:00,19930.0,True,False,35,35,18,16,0,16,2,16,0,0,16,19,0,16,2,110000.0,5.4927779999999995,110000.0,0.0,551476.0,-551476.0,Limit,GoodTillCancel,nan,,FLAT,0.0,232.80338333333333,-0.004308498576431674,FLAT,0.45714285714285713,0.0
XBTUSD-000550,XBTUSD,XBt,LONG,2023-03-11T08:09:19.869000+00:00,19948.0,82600.0,4.14076278,82600.0,False,1069.8821333333333,2023-03-11T08:46:05.764000+00:00,20231.5,True,False,61,61,13,47,3,10,0,47,0,0,0,61,0,0,13,200000.0,10.02642344,200000.0,0.0,1497094.0,-1497094.0,Limit,GoodTillCancel,nan,,FLAT,0.0,36.764916666666664,0.014211951072789164,FLAT,0.0,0.23076923076923078
XBTUSD-000551,XBTUSD,XBt,LONG,2023-03-11T17:07:48.084000+00:00,20279.0,5000.0,0.2465605,5000.0,False,501.70533333333333,2023-03-11T18:36:48.881000+00:00,20403.0,True,False,31,31,15,15,6,0,9,15,0,0,4,27,0,4,11,60000.0,2.9583229600000003,60000.0,0.0,422623.0,-422623.0,Limit,GoodTillCancel,nan,,FLAT,0.0,89.01328333333332,0.006114699935894308,FLAT,0.12903225806451613,0.4
XBTUSD-000552,XBTUSD,XBt,LONG,2023-03-12T17:33:27.314000+00:00,20775.5,5100.0,0.24548136,5100.0,False,1376.64055,2023-03-12T22:24:58.864000+00:00,22065.0,True,False,40,40,21,18,11,10,0,18,0,0,1,39,0,1,20,390000.0,18.765110800000002,390000.0,0.0,2700852.0,-2700852.0,Limit,GoodTillCancel,nan,,FLAT,0.0,291.5258333333333,0.062068301605256115,FLAT,0.025,0.5238095238095238
XBTUSD-000553,XBTUSD,XBt,LONG,2023-03-12T22:35:26.578000+00:00,21888.0,7500.0,0.34265325,7500.0,False,10.461900000000002,2023-03-13T00:01:38.051000+00:00,22177.0,True,False,10,10,2,7,0,0,2,7,0,0,3,7,0,2,0,30000.0,1.370613,30000.0,0.0,128866.0,-128866.0,Limit,GoodTillCancel,nan,,FLAT,0.0,86.19121666666666,0.01320358187134496,FLAT,0.3,0.0
XBTUSD-000554,XBTUSD,XBt,LONG,2023-03-13T02:47:32.902000+00:00,22333.0,10000.0,0.447768,10000.0,False,165.91418333333334,2023-03-13T14:34:30.550000+00:00,23437.0,True,False,21,21,9,11,0,9,0,11,0,0,10,11,0,9,0,60000.0,2.7183450000000002,60000.0,0.0,246347.0,-246347.0,Limit,GoodTillCancel,nan,,FLAT,0.0,706.9608000000001,0.04943357363542744,FLAT,0.47619047619047616,0.0
XBTUSD-000555,XBTUSD,XBt,LONG,2023-03-13T15:01:34.046000+00:00,23642.0,5000.0,0.211488,5000.0,False,27.05826666666667,2023-03-13T15:09:25.280000+00:00,24435.0,True,False,3,3,0,2,0,0,0,2,0,0,0,3,0,0,0,5000.0,0.211488,5000.0,0.0,31207.0,-31207.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,7.853899999999999,0.033542001522713916,FLAT,0.0,
XBTUSD-000556,XBTUSD,XBt,LONG,2023-03-14T19:15:17.702000+00:00,24578.0,500.0,0.0203434,500.0,False,1685.8737,2023-03-14T19:58:13.594000+00:00,24899.5,True,False,43,43,28,14,11,17,0,14,0,0,19,24,0,11,17,135000.0,5.515623139999999,135000.0,0.0,431155.0,-431155.0,Limit,GoodTillCancel,nan,,FLAT,0.0,42.93153333333333,0.013080803971031063,FLAT,0.4418604651162791,0.39285714285714285
XBTUSD-000557,XBTUSD,XBt,LONG,2023-03-14T20:21:02.459000+00:00,24970.5,10000.0,0.400473,10000.0,False,22.814416666666666,2023-03-16T13:15:50.658000+00:00,24705.5,True,False,531,531,205,325,87,118,0,190,135,0,232,299,0,145,60,1085300.0,97.72263713000004,2405300.0,0.0,6920843.0,-6920843.0,Limit,GoodTillCancel,nan,,FLAT,0.0,2454.8033166666664,-0.010612522776876743,FLAT,0.4369114877589454,0.424390243902439
XBTUSD-000558,XBTUSD,XBt,LONG,2023-03-17T01:33:51.114000+00:00,25307.0,800.0,0.03161184,800.0,False,738.0076,2023-03-17T08:57:56.510000+00:00,26038.5,True,False,38,38,17,20,15,2,0,20,0,0,8,30,0,8,9,90000.0,3.5260664699999995,90000.0,0.0,392184.0,-392184.0,Limit,GoodTillCancel,nan,,FLAT,0.0,444.08993333333336,0.028905046034694015,FLAT,0.21052631578947367,0.8823529411764706
XBTUSD-000559,XBTUSD,XBt,LONG,2023-03-17T19:32:00.109000+00:00,26865.0,2200.0,0.08189104,2200.0,False,634.0599833333333,2023-03-18T01:01:33.409000+00:00,27595.0,True,False,84,84,42,41,31,10,1,41,0,0,24,60,0,23,19,287700.0,10.53499752,287700.0,0.0,1103855.0,-1103855.0,Limit,GoodTillCancel,nan,,FLAT,0.0,329.555,0.02717290154476082,FLAT,0.2857142857142857,0.7380952380952381
XBTUSD-000560,XBTUSD,XBt,LONG,2023-03-18T15:29:01.704000+00:00,27333.0,5000.0,0.182929,5000.0,False,867.4715833333333,2023-03-18T19:55:23.207000+00:00,27420.0,True,False,10,10,3,6,0,3,0,6,0,0,4,6,0,3,0,30000.0,1.113351,30000.0,0.0,104318.0,-104318.0,Limit,GoodTillCancel,nan,,FLAT,0.0,266.35838333333334,0.0031829656459225752,FLAT,0.4,0.0
XBTUSD-000561,XBTUSD,XBt,LONG,2023-03-18T20:07:35.445000+00:00,27333.0,300.0,0.01097574,300.0,False,12.203966666666668,2023-03-19T16:38:52.326000+00:00,27968.0,True,False,61,61,28,32,21,3,4,32,0,0,32,29,0,19,9,135000.0,4.95491306,135000.0,0.0,367593.0,-367593.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1231.28135,0.02323199063403214,FLAT,0.5245901639344263,0.75
XBTUSD-000562,XBTUSD,XBt,LONG,2023-03-20T02:44:03.856000+00:00,27342.5,15000.0,0.5485965,15000.0,False,605.1921666666666,2023-03-20T11:51:02.001000+00:00,28192.0,True,False,12,12,2,9,2,0,0,9,0,0,1,11,0,0,2,20000.0,0.7311449999999999,20000.0,0.0,77865.0,-77865.0,Limit,GoodTillCancel,nan,,FLAT,0.0,546.9690833333333,0.03106884886166217,FLAT,0.08333333333333333,1.0
XBTUSD-000563,XBTUSD,XBt,LONG,2023-03-22T19:09:03.041000+00:00,27222.0,5000.0,0.183675,5000.0,False,3318.0173333333337,2023-03-23T09:46:44.385000+00:00,27671.0,True,False,8,8,2,5,0,2,0,5,0,0,3,5,0,2,0,15000.0,0.555588,15000.0,0.0,51765.0,-51765.0,Limit,GoodTillCancel,nan,,FLAT,0.0,877.6890666666666,0.016494012196017982,FLAT,0.375,0.0
XBTUSD-000564,XBTUSD,XBt,LONG,2023-03-23T13:20:40.461000+00:00,26555.0,10000.0,0.376577,10000.0,False,213.9346,2023-03-23T13:25:15.864000+00:00,27405.5,True,False,6,6,2,3,0,2,0,3,0,0,3,3,0,2,0,50000.0,1.9118529999999998,50000.0,0.0,175104.0,-175104.0,Limit,GoodTillCancel,nan,,FLAT,0.0,4.590050000000001,0.03202786669177171,FLAT,0.5,0.0
XBTUSD-000565,XBTUSD,XBt,LONG,2023-03-23T13:49:11.880000+00:00,27333.0,5000.0,0.182929,5000.0,False,23.933600000000002,2023-03-26T04:30:11.726000+00:00,27518.5,True,False,24,24,8,15,0,8,0,15,0,0,9,15,0,8,0,40000.0,1.4720995000000001,40000.0,0.0,138442.0,-138442.0,Limit,GoodTillCancel,nan,,FLAT,0.0,3760.997433333333,0.006786668130099205,FLAT,0.375,0.0
XBTUSD-000566,XBTUSD,XBt,LONG,2023-03-27T15:00:23.483000+00:00,26779.5,5600.0,0.2091152,5600.0,False,2070.19595,2023-03-30T03:57:39.225000+00:00,28516.5,True,False,12,12,4,7,0,0,4,7,0,0,5,7,0,4,0,15000.0,0.56013,15000.0,0.0,50644.0,-50644.0,Limit,GoodTillCancel,nan,,FLAT,0.0,3657.262366666667,0.0648630482271888,FLAT,0.4166666666666667,0.0
XBTUSD-000567,XBTUSD,XBt,SHORT,2023-04-09T06:14:05.859000+00:00,27960.5,100.0,0.00357647,100.0,False,14536.4439,2023-04-09T21:41:23.905000+00:00,28366.5,True,False,26,26,18,7,11,6,1,0,7,0,9,17,0,9,9,75000.0,2.68849422,75000.0,0.0,304541.0,-304541.0,Limit,GoodTillCancel,nan,,FLAT,0.0,927.3007666666667,-0.014520484254573418,FLAT,0.34615384615384615,0.6111111111111112
XBTUSD-000568,XBTUSD,XBt,LONG,2023-04-10T17:10:28.196000+00:00,29245.5,15000.0,0.5128995,15000.0,False,1169.0715166666666,2023-04-12T11:38:07.369000+00:00,29975.0,True,False,53,53,20,32,18,2,0,32,0,0,20,33,0,15,5,70000.0,3.3733435000000003,100000.0,0.0,317219.0,-317219.0,Limit,GoodTillCancel,nan,,FLAT,0.0,2547.6528833333336,0.024944008479937052,FLAT,0.37735849056603776,0.9
XBTUSD-000569,XBTUSD,XBt,SHORT,2023-04-12T12:16:13.290000+00:00,29955.5,5000.0,0.1669145,5000.0,False,38.098683333333334,2023-04-12T15:26:35.238000+00:00,29932.5,True,False,24,24,15,8,2,13,0,8,0,0,8,16,0,8,7,55000.0,1.81611044,55000.0,0.0,201415.0,-201415.0,Limit,GoodTillCancel,nan,,FLAT,0.0,190.3658,0.0007678055782744941,FLAT,0.3333333333333333,0.13333333333333333
XBTUSD-000570,XBTUSD,XBt,SHORT,2023-04-12T18:45:20.126000+00:00,29950.0,100.0,0.0033389,100.0,False,198.74813333333336,2023-04-20T12:33:13.750000+00:00,28818.0,True,False,26,26,13,12,2,11,0,11,1,0,9,17,0,9,4,50000.0,1.8106497000000001,55000.0,0.0,191113.0,-191113.0,Limit,GoodTillCancel,nan,,FLAT,0.0,11147.893733333332,0.03779632721202009,FLAT,0.34615384615384615,0.15384615384615385
XBTUSD-000571,XBTUSD,XBt,SHORT,2023-04-20T23:32:14.098000+00:00,28191.5,2800.0,0.09932076,2800.0,False,659.0058,2023-04-21T20:09:43.551000+00:00,27270.0,True,False,16,16,6,9,2,2,2,9,0,0,9,7,0,4,2,35000.0,1.241775,35000.0,0.0,99950.0,-99950.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1237.4908833333332,0.03268715747654438,FLAT,0.5625,0.3333333333333333
XBTUSD-000572,XBTUSD,XBt,LONG,2023-04-21T20:12:29.468000+00:00,27309.0,2000.0,0.073236,2000.0,False,2.7652833333333335,2023-04-22T21:17:23.226000+00:00,27583.0,True,False,111,111,42,68,5,36,1,68,0,0,73,38,0,39,3,240000.0,8.805076499999998,240000.0,0.0,564664.762962963,-564664.762962963,Limit,GoodTillCancel,nan,,FLAT,0.0,1504.8959666666667,0.010033322347943852,FLAT,0.6576576576576577,0.11904761904761904
XBTUSD-000573,XBTUSD,XBt,SHORT,2023-04-22T21:17:23.226000+00:00,27583.0,30200.0,1.09487684,30200.0,True,0.0,2023-04-22T21:18:23.774000+00:00,27583.5,True,False,8,8,0,7,0,0,0,1,6,0,2,6,0,0,0,30200.0,1.09487684,30200.0,0.0,74497.2237037037,-74497.2237037037,Limit,GoodTillCancel,nan,XBTUSD-000572,FLAT,0.0,1.0091333333333334,-1.812710727611133e-05,FLAT,0.25,
XBTUSD-000574,XBTUSD,XBt,LONG,2023-04-22T21:18:23.774000+00:00,27583.5,45200.0,1.6386627199999997,45200.0,True,0.0,2023-04-22T22:39:51.791000+00:00,27830.0,True,False,12,12,0,11,0,0,0,11,0,0,12,0,0,0,0,45200.0,1.6386627199999997,45200.0,0.0,65349.66039215686,-65349.66039215686,Limit,GoodTillCancel,nan,XBTUSD-000573,FLAT,0.0,81.46695,0.008936501894248439,FLAT,1.0,
XBTUSD-000575,XBTUSD,XBt,SHORT,2023-04-22T22:39:51.791000+00:00,27830.0,1500.0,0.0538986,1500.0,True,0.0,2023-04-24T23:41:03.033000+00:00,27539.5,True,False,14,14,6,7,0,3,3,7,0,0,9,5,0,6,0,39900.0,1.60645352,44800.0,0.0,134644.35294117648,-134644.35294117648,Limit,GoodTillCancel,nan,XBTUSD-000574,FLAT,0.0,2941.1873666666665,0.010438375853395576,FLAT,0.6428571428571429,0.0
XBTUSD-000576,XBTUSD,XBt,SHORT,2023-04-25T21:15:14.524000+00:00,28222.0,16900.0,0.59882277,16900.0,False,1294.1915166666665,2023-04-26T01:35:48.419000+00:00,28304.5,True,False,11,11,3,7,0,1,2,7,0,0,4,7,0,3,0,70000.0,2.4706535,70000.0,0.0,234895.0,-234895.0,Limit,GoodTillCancel,nan,,FLAT,0.0,260.56491666666665,-0.002923251364183921,FLAT,0.36363636363636365,0.0
XBTUSD-000577,XBTUSD,XBt,SHORT,2023-04-26T10:53:02.524000+00:00,29095.5,25100.0,0.86267696,25100.0,False,557.2350833333334,2023-04-26T19:23:54.825000+00:00,29220.0,True,False,55,55,27,27,8,19,0,27,0,0,16,39,0,15,12,175000.0,5.94566927,175000.0,0.0,636611.0,-636611.0,Limit,GoodTillCancel,nan,,FLAT,0.0,510.87168333333335,-0.004279012218384226,FLAT,0.2909090909090909,0.2962962962962963
XBTUSD-000578,XBTUSD,XBt,LONG,2023-04-26T19:39:05.375000+00:00,28481.0,5100.0,0.17906661,5100.0,False,15.175833333333333,2023-04-26T19:42:16.203000+00:00,28445.5,True,False,66,66,35,30,10,25,0,30,0,0,0,66,0,0,35,310000.0,10.919134519999997,310000.0,0.0,1636670.0,-1636670.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,3.1804666666666668,-0.001246444998419971,FLAT,0.0,0.2857142857142857
XBTUSD-000579,XBTUSD,XBt,LONG,2023-04-26T19:43:06.086000+00:00,28264.5,3000.0,0.1061403,3000.0,False,0.8313833333333334,2023-04-26T19:53:16.183000+00:00,28059.0,True,False,63,63,23,39,11,12,0,0,39,0,9,54,0,9,14,245000.0,8.666868099999999,245000.0,0.0,1032971.0,-1032971.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,10.168283333333333,-0.007270604468502917,FLAT,0.14285714285714285,0.4782608695652174
XBTUSD-000580,XBTUSD,XBt,SHORT,2023-04-26T19:56:32.681000+00:00,27976.5,33400.0,1.19385962,33400.0,False,3.2749666666666664,2023-04-26T19:57:59.239000+00:00,27902.0,True,False,23,23,9,13,0,9,0,13,0,0,0,23,0,0,9,35000.0,1.2510334100000002,35000.0,0.0,187889.0,-187889.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,1.4426333333333334,0.002662949260986869,FLAT,0.0,0.0
XBTUSD-000581,XBTUSD,XBt,LONG,2023-04-26T19:58:11.019000+00:00,27905.5,4400.0,0.15767488,4400.0,False,0.19633333333333333,2023-04-26T20:02:00.195000+00:00,27287.5,True,False,72,72,28,43,24,4,0,0,43,0,0,72,0,0,28,145000.0,5.1924912,145000.0,0.0,787451.0,-787451.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,3.8196,-0.022146171901596512,FLAT,0.0,0.8571428571428571
XBTUSD-000582,XBTUSD,XBt,SHORT,2023-04-26T20:28:29.280000+00:00,27644.0,3000.0,0.1085226,3000.0,False,26.484750000000002,2023-04-27T00:18:39.763000+00:00,28817.0,True,False,70,70,50,19,1,48,1,0,19,0,7,63,0,0,50,150000.0,5.409215530000003,150000.0,0.0,608668.0,-608668.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,230.17471666666668,-0.04243235421791347,FLAT,0.1,0.02
XBTUSD-000583,XBTUSD,XBt,SHORT,2023-04-27T05:01:10.489000+00:00,29070.0,13500.0,0.46439595,13500.0,False,282.5121,2023-04-27T17:17:50.013000+00:00,29236.5,True,False,34,34,15,18,11,4,0,4,14,0,6,28,0,6,9,180300.0,6.20364539,180300.0,0.0,649309.0,-649309.0,Limit,GoodTillCancel,nan,,FLAT,0.0,736.6587333333333,-0.005727554179566496,FLAT,0.17647058823529413,0.7333333333333333
XBTUSD-000584,XBTUSD,XBt,LONG,2023-05-01T01:51:28.796000+00:00,28365.0,35000.0,1.2339145,35000.0,False,4833.646383333334,2023-05-03T14:41:01.255000+00:00,28242.0,True,False,30,30,16,13,0,16,0,13,0,0,17,13,0,16,0,156200.0,5.563900649999999,156200.0,0.0,526040.0,-526040.0,Limit,GoodTillCancel,nan,,FLAT,0.0,3649.5409833333333,-0.004336329984135356,FLAT,0.5666666666666667,0.0
XBTUSD-000585,XBTUSD,XBt,LONG,2023-05-03T21:53:48.748000+00:00,29009.5,5300.0,0.18269895,5300.0,False,432.79155,2023-05-06T14:06:28.358000+00:00,28780.5,True,False,23,23,14,8,6,7,1,0,8,0,11,12,0,11,3,78000.0,2.68613254,78000.0,0.0,279718.0,-279718.0,Limit,GoodTillCancel,nan,,FLAT,0.0,3852.6601666666666,-0.007893965769834033,FLAT,0.4782608695652174,0.42857142857142855
XBTUSD-000586,XBTUSD,XBt,LONG,2023-05-11T22:16:38.459000+00:00,27009.5,500.0,0.018512,500.0,False,7690.168350000001,2023-05-12T05:17:25.582000+00:00,26581.5,True,False,24,24,8,15,7,1,0,0,15,0,1,23,0,1,7,30000.0,1.1106179999999999,30000.0,0.0,156717.0,-156717.0,Limit,GoodTillCancel,nan,,FLAT,0.0,420.7853833333333,-0.0158462763101872,FLAT,0.041666666666666664,0.875
XBTUSD-000587,XBTUSD,XBt,LONG,2023-05-12T05:50:42.398000+00:00,26395.5,1200.0,0.04546224,1200.0,False,33.28026666666667,2023-05-19T14:53:59.445000+00:00,26803.5,True,False,49,49,25,23,24,0,1,23,0,0,10,39,0,7,18,165000.0,6.21516344,165000.0,0.0,719063.0,-719063.0,Limit,GoodTillCancel,nan,,FLAT,0.0,10623.284116666668,0.015457180201170706,FLAT,0.20408163265306123,0.96
XBTUSD-000588,XBTUSD,XBt,LONG,2023-05-19T15:21:56.098000+00:00,27121.0,3000.0,0.1106154,3000.0,False,27.944216666666666,2023-05-24T03:36:03.258000+00:00,26743.0,True,False,37,37,26,10,6,19,1,0,10,0,20,17,0,20,6,108000.0,4.019468999999999,108000.0,0.0,432222.0,-432222.0,Limit,GoodTillCancel,nan,,FLAT,0.0,6494.119333333333,-0.013937539176284042,FLAT,0.5405405405405406,0.23076923076923078
XBTUSD-000589,XBTUSD,XBt,SHORT,2023-05-24T13:49:34.106000+00:00,26530.0,6000.0,0.2261592,6000.0,False,613.5141333333333,2023-05-24T16:12:28.779000+00:00,26253.0,True,False,3,3,0,2,0,0,0,2,0,0,1,2,0,0,0,6000.0,0.2261592,6000.0,0.0,21663.0,-21663.0,Limit,GoodTillCancel,nan,,FLAT,0.0,142.9112166666667,0.010441010177157928,FLAT,0.3333333333333333,
XBTUSD-000590,XBTUSD,XBt,SHORT,2023-05-25T19:10:36.410000+00:00,26555.5,6000.0,0.225942,6000.0,False,1618.1271833333333,2023-05-28T01:01:09.549000+00:00,27109.5,True,False,9,9,3,5,0,3,0,0,5,0,4,5,0,3,0,24000.0,0.8981682,24000.0,0.0,84354.0,-84354.0,Limit,GoodTillCancel,nan,,FLAT,0.0,3230.5523166666667,-0.020861968330477598,FLAT,0.4444444444444444,0.0
XBTUSD-000591,XBTUSD,XBt,LONG,2023-05-28T22:11:50.205000+00:00,28120.0,6000.0,0.2133714,6000.0,False,1270.6776,2023-05-30T14:46:10.272000+00:00,27691.5,True,False,2,2,0,1,0,0,0,0,1,0,1,1,0,0,0,6000.0,0.2133714,6000.0,0.0,20517.0,-20517.0,Limit,GoodTillCancel,nan,,FLAT,0.0,2434.3344500000003,-0.015238264580369809,FLAT,0.5,
XBTUSD-000592,XBTUSD,XBt,SHORT,2023-05-30T14:46:18.293000+00:00,27709.5,9800.0,0.35366926,9800.0,False,0.13368333333333335,2023-06-01T15:30:25.978000+00:00,26893.5,True,False,15,15,7,7,5,2,0,7,0,0,0,15,0,0,7,64000.0,2.3130378200000004,64000.0,0.0,351952.0,-351952.0,Limit,GoodTillCancel,nan,,FLAT,0.0,2924.1280833333335,0.029448384128187066,FLAT,0.0,0.7142857142857143
XBTUSD-000593,XBTUSD,XBt,LONG,2023-06-02T02:42:25.194000+00:00,26956.5,13900.0,0.51564552,13900.0,False,671.9869333333334,2023-06-05T15:57:09.785000+00:00,26217.5,True,False,32,32,16,15,7,8,1,0,15,0,6,26,0,6,10,96000.0,3.544656,96000.0,0.0,443157.0,-443157.0,Limit,GoodTillCancel,nan,,FLAT,0.0,5114.743183333334,-0.027414538237530817,FLAT,0.1875,0.4375
XBTUSD-000594,XBTUSD,XBt,LONG,2023-06-05T16:02:32.313000+00:00,25775.0,12300.0,0.47720679,12300.0,False,5.375466666666667,2023-06-06T11:23:52.600000+00:00,25693.0,True,False,23,23,12,10,1,8,3,10,0,0,8,15,0,7,5,115500.0,4.4980175000000004,115500.0,0.0,496792.0,-496792.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1161.3381166666666,-0.003181377303588695,FLAT,0.34782608695652173,0.08333333333333333
