family,span,mode,confirm_seconds,overshoot_min_bps,pair_margin_min_bps,reclaim_min_bps,reversal_flow_min,displacement_ratio_min,fvg_min_bps,entry_mode,target_r,candidate_id,fit_trades,development_trades,development_gate,fit_12bp_trades,fit_12bp_mean_bps,fit_12bp_median_bps,fit_12bp_total_return,fit_12bp_profit_factor,fit_12bp_mdd,fit_12bp_top5_positive_share,fit_12bp_top10_removed_return,fit_12bp_positive_date_fraction,fit_12bp_positive_symbol_date_fraction,fit_18bp_trades,fit_18bp_mean_bps,fit_18bp_median_bps,fit_18bp_total_return,fit_18bp_profit_factor,fit_18bp_mdd,fit_18bp_top5_positive_share,fit_18bp_top10_removed_return,fit_18bp_positive_date_fraction,fit_18bp_positive_symbol_date_fraction,fit_24bp_trades,fit_24bp_mean_bps,fit_24bp_median_bps,fit_24bp_total_return,fit_24bp_profit_factor,fit_24bp_mdd,fit_24bp_top5_positive_share,fit_24bp_top10_removed_return,fit_24bp_positive_date_fraction,fit_24bp_positive_symbol_date_fraction,development_12bp_trades,development_12bp_mean_bps,development_12bp_median_bps,development_12bp_total_return,development_12bp_profit_factor,development_12bp_mdd,development_12bp_top5_positive_share,development_12bp_top10_removed_return,development_12bp_positive_date_fraction,development_12bp_positive_symbol_date_fraction,development_18bp_trades,development_18bp_mean_bps,development_18bp_median_bps,development_18bp_total_return,development_18bp_profit_factor,development_18bp_mdd,development_18bp_top5_positive_share,development_18bp_top10_removed_return,development_18bp_positive_date_fraction,development_18bp_positive_symbol_date_fraction,development_24bp_trades,development_24bp_mean_bps,development_24bp_median_bps,development_24bp_total_return,development_24bp_profit_factor,development_24bp_mdd,development_24bp_top5_positive_share,development_24bp_top10_removed_return,development_24bp_positive_date_fraction,development_24bp_positive_symbol_date_fraction,hold_min_bps,sweep_flow_min,pair_flow_min,pair_target_distance_min_bps
reversal,2,single,10,3.0,3.0,0.5,0.2,1.0,1.0,fvg,2.5,e0dc7f40b473d9597544,2,0,False,2,-19.375174869437284,-19.375174869437284,-0.003871288981348364,0.0,0.003871288981348364,,-0.003871288981348364,0.0,0.0,2,-25.375174869437284,-25.375174869437284,-0.005068603960364126,0.0,0.005068603960364126,,-0.005068603960364126,0.0,0.0,2,-31.375174869437284,-31.375174869437284,-0.0062651989393796015,0.0,0.0062651989393796015,,-0.0062651989393796015,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,0.5,0.2,2.0,0.0,market,1.5,b2d90ae6e86796d33e00,4,0,False,4,-9.584581231190592,-9.025130279051929,-0.003833682279321571,0.22701537385233742,0.003833682279321571,1.0,-0.00495405024596407,0.0,0.5,4,-15.584581231190594,-15.025130279051929,-0.006224626560815016,0.07780520667011218,0.006224626560815016,1.0,-0.006747023950329778,0.0,0.5,4,-21.584581231190594,-21.02513027905193,-0.008611264300499522,0.0,0.008611264300499522,,-0.008611264300499522,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,0.5,0.2,2.0,0.0,market,2.5,6ba0e5df008d086e864b,4,0,False,4,-17.30765939952382,-22.683373466137123,-0.006909749476234461,0.09989866908359857,0.0076722177550387904,1.0,-0.0076722177550387904,0.0,0.0,4,-23.30765939952382,-28.683373466137123,-0.009295152273548046,0.017738463141342326,0.009461922562345126,1.0,-0.009461922562345015,0.0,0.0,4,-29.30765939952382,-34.68337346613713,-0.011676255188305507,0.0,0.011676255188305507,,-0.011676255188305507,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,0.5,0.2,2.0,0.0,fvg,1.5,8d50f7fd53e09ad53a36,3,0,False,3,-18.134677064508395,-18.481783962200005,-0.005430597134360116,0.0,0.005430597134360116,,-0.005430597134360116,0.0,0.0,3,-24.134677064508395,-24.481783962200005,-0.0072229967122713346,0.0,0.0072229967122713346,,-0.0072229967122713346,0.0,0.0,3,-30.134677064508395,-30.481783962200005,-0.009013241503272651,0.0,0.009013241503272651,,-0.009013241503272651,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,0.5,0.2,2.0,0.0,fvg,2.5,636d7aa8c703dc8508f7,3,0,False,3,-18.134677064508395,-18.481783962200005,-0.005430597134360116,0.0,0.005430597134360116,,-0.005430597134360116,0.0,0.0,3,-24.134677064508395,-24.481783962200005,-0.0072229967122713346,0.0,0.0072229967122713346,,-0.0072229967122713346,0.0,0.0,3,-30.134677064508395,-30.481783962200005,-0.009013241503272651,0.0,0.009013241503272651,,-0.009013241503272651,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,0.5,0.2,2.0,1.0,market,1.5,a21d13fbf77882d27caf,3,0,False,3,-16.532594839921448,-17.860440535606635,-0.00495405024596407,0.0,0.00495405024596407,,-0.00495405024596407,0.0,0.0,3,-22.532594839921448,-23.860440535606635,-0.006747023950329778,0.0,0.006747023950329778,,-0.006747023950329778,0.0,0.0,3,-28.532594839921448,-29.860440535606635,-0.008537842521735728,0.0,0.008537842521735728,,-0.008537842521735728,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,0.5,0.2,2.0,1.0,market,2.5,9c0e737df538f8e09c78,3,0,False,3,-13.908110400475891,-17.860440535606635,-0.004170590590832357,0.1555140628443506,0.004935161922969056,1.0,-0.004935161922969056,0.0,0.0,3,-19.908110400475895,-23.860440535606635,-0.005964506492084132,0.02741718129924938,0.006131837445099375,1.0,-0.006131837445099264,0.0,0.0,3,-25.90811040047589,-29.860440535606635,-0.007756266693487501,0.0,0.007756266693487501,,-0.007756266693487501,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,0.5,0.2,2.0,1.0,fvg,1.5,6a74e9625c0a6aa7d63f,2,0,False,2,-19.375174869437284,-19.375174869437284,-0.003871288981348364,0.0,0.003871288981348364,,-0.003871288981348364,0.0,0.0,2,-25.375174869437284,-25.375174869437284,-0.005068603960364126,0.0,0.005068603960364126,,-0.005068603960364126,0.0,0.0,2,-31.375174869437284,-31.375174869437284,-0.0062651989393796015,0.0,0.0062651989393796015,,-0.0062651989393796015,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,0.5,0.2,2.0,1.0,fvg,2.5,edbca735870782f4f7bb,2,0,False,2,-19.375174869437284,-19.375174869437284,-0.003871288981348364,0.0,0.003871288981348364,,-0.003871288981348364,0.0,0.0,2,-25.375174869437284,-25.375174869437284,-0.005068603960364126,0.0,0.005068603960364126,,-0.005068603960364126,0.0,0.0,2,-31.375174869437284,-31.375174869437284,-0.0062651989393796015,0.0,0.0062651989393796015,,-0.0062651989393796015,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,1.0,0.0,market,1.5,571efa17019e5ead97ea,3,0,False,3,-6.825961463051911,-0.18982002249722285,-0.002051301941395467,0.3547700652147308,0.0031547523961660273,1.0,-0.0031736745148986945,0.0,0.5,3,-12.825961463051911,-6.189820022497223,-0.003847763440330554,0.1202510055687658,0.003847763440330554,1.0,-0.0043714102742596905,0.0,0.5,3,-18.82596146305191,-12.189820022497223,-0.0056420677096732375,0.0,0.0056420677096732375,,-0.0056420677096732375,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,1.0,0.0,market,2.5,dbbca6fc2d18a45eb536,3,0,False,3,-17.123399020829552,-27.50630639666761,-0.005132872959901502,0.13011236103088536,0.005896705477231312,1.0,-0.005896705477231312,0.0,0.0,3,-23.123399020829552,-33.50630639666761,-0.006925633085628435,0.023695179941022083,0.007092802247409935,1.0,-0.007092802247409935,0.0,0.0,3,-29.123399020829552,-39.50630639666761,-0.008716238206009308,0.0,0.008716238206009308,,-0.008716238206009308,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,1.0,0.0,fvg,1.5,cadf3aa7063eabafd345,2,0,False,2,-17.96112361566259,-17.96112361566259,-0.0035890519464103487,0.0,0.0035890519464103487,,-0.0035890519464103487,0.0,0.0,2,-23.96112361566259,-23.96112361566259,-0.004786536611576575,0.0,0.004786536611576575,,-0.004786536611576575,0.0,0.0,2,-29.96112361566259,-29.96112361566259,-0.005983301276742514,0.0,0.005983301276742514,,-0.005983301276742514,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,1.0,0.0,fvg,2.5,297b84879102d679216b,2,0,False,2,-17.96112361566259,-17.96112361566259,-0.0035890519464103487,0.0,0.0035890519464103487,,-0.0035890519464103487,0.0,0.0,2,-23.96112361566259,-23.96112361566259,-0.004786536611576575,0.0,0.004786536611576575,,-0.004786536611576575,0.0,0.0,2,-29.96112361566259,-29.96112361566259,-0.005983301276742514,0.0,0.005983301276742514,,-0.005983301276742514,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,1.0,1.0,market,1.5,6eee87f6a0fb297b006d,2,0,False,2,-15.868671992078854,-15.868671992078854,-0.0031736745148986945,0.0,0.0031736745148986945,,-0.0031736745148986945,0.0,0.0,2,-21.868671992078855,-21.868671992078855,-0.0043714102742596905,0.0,0.0043714102742596905,,-0.0043714102742596905,0.0,0.0,2,-27.868671992078855,-27.868671992078855,-0.0055684260336205105,0.0,0.0055684260336205105,,-0.0055684260336205105,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,1.0,1.0,market,2.5,f7ef77c4a2d0bfb78ad0,2,0,False,2,-11.931945332910521,-11.931945332910521,-0.002388813062637274,0.24355741214991436,0.0031547523961660273,1.0,-0.0031547523961660273,0.0,0.0,2,-17.931945332910523,-17.931945332910523,-0.003587021229197296,0.044840061825610344,0.0037547523961660723,1.0,-0.0037547523961660723,0.0,0.0,2,-23.931945332910523,-23.931945332910523,-0.004784509395757253,0.0,0.004784509395757253,,-0.004784509395757253,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,1.0,1.0,fvg,1.5,126aa294c2833bc1de6f,1,0,False,1,-20.268565776674563,-20.268565776674563,-0.002026856577667435,0.0,0.002026856577667435,,-0.002026856577667435,0.0,0.0,1,-26.268565776674563,-26.268565776674563,-0.00262685657766748,0.0,0.00262685657766748,,-0.00262685657766748,0.0,0.0,1,-32.26856577667456,-32.26856577667456,-0.003226856577667414,0.0,0.003226856577667414,,-0.003226856577667414,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,1.0,1.0,fvg,2.5,8ac27ed74f3b95267940,1,0,False,1,-20.268565776674563,-20.268565776674563,-0.002026856577667435,0.0,0.002026856577667435,,-0.002026856577667435,0.0,0.0,1,-26.268565776674563,-26.268565776674563,-0.00262685657766748,0.0,0.00262685657766748,,-0.00262685657766748,0.0,0.0,1,-32.26856577667456,-32.26856577667456,-0.003226856577667414,0.0,0.003226856577667414,,-0.003226856577667414,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,2.0,0.0,market,1.5,49361fff82b1c4f00dd6,3,0,False,3,-6.825961463051911,-0.18982002249722285,-0.002051301941395467,0.3547700652147308,0.0031547523961660273,1.0,-0.0031736745148986945,0.0,0.5,3,-12.825961463051911,-6.189820022497223,-0.003847763440330554,0.1202510055687658,0.003847763440330554,1.0,-0.0043714102742596905,0.0,0.5,3,-18.82596146305191,-12.189820022497223,-0.0056420677096732375,0.0,0.0056420677096732375,,-0.0056420677096732375,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,2.0,0.0,market,2.5,114f01d64ad1a1bf398f,3,0,False,3,-17.123399020829552,-27.50630639666761,-0.005132872959901502,0.13011236103088536,0.005896705477231312,1.0,-0.005896705477231312,0.0,0.0,3,-23.123399020829552,-33.50630639666761,-0.006925633085628435,0.023695179941022083,0.007092802247409935,1.0,-0.007092802247409935,0.0,0.0,3,-29.123399020829552,-39.50630639666761,-0.008716238206009308,0.0,0.008716238206009308,,-0.008716238206009308,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,2.0,0.0,fvg,1.5,42a67b8238a995156c1c,2,0,False,2,-17.96112361566259,-17.96112361566259,-0.0035890519464103487,0.0,0.0035890519464103487,,-0.0035890519464103487,0.0,0.0,2,-23.96112361566259,-23.96112361566259,-0.004786536611576575,0.0,0.004786536611576575,,-0.004786536611576575,0.0,0.0,2,-29.96112361566259,-29.96112361566259,-0.005983301276742514,0.0,0.005983301276742514,,-0.005983301276742514,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,2.0,0.0,fvg,2.5,5d74bef87b33a23ee78e,2,0,False,2,-17.96112361566259,-17.96112361566259,-0.0035890519464103487,0.0,0.0035890519464103487,,-0.0035890519464103487,0.0,0.0,2,-23.96112361566259,-23.96112361566259,-0.004786536611576575,0.0,0.004786536611576575,,-0.004786536611576575,0.0,0.0,2,-29.96112361566259,-29.96112361566259,-0.005983301276742514,0.0,0.005983301276742514,,-0.005983301276742514,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,2.0,1.0,market,1.5,fba1b372b33463e07037,2,0,False,2,-15.868671992078854,-15.868671992078854,-0.0031736745148986945,0.0,0.0031736745148986945,,-0.0031736745148986945,0.0,0.0,2,-21.868671992078855,-21.868671992078855,-0.0043714102742596905,0.0,0.0043714102742596905,,-0.0043714102742596905,0.0,0.0,2,-27.868671992078855,-27.868671992078855,-0.0055684260336205105,0.0,0.0055684260336205105,,-0.0055684260336205105,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,2.0,1.0,market,2.5,0a460e0b27ea0dc92243,2,0,False,2,-11.931945332910521,-11.931945332910521,-0.002388813062637274,0.24355741214991436,0.0031547523961660273,1.0,-0.0031547523961660273,0.0,0.0,2,-17.931945332910523,-17.931945332910523,-0.003587021229197296,0.044840061825610344,0.0037547523961660723,1.0,-0.0037547523961660723,0.0,0.0,2,-23.931945332910523,-23.931945332910523,-0.004784509395757253,0.0,0.004784509395757253,,-0.004784509395757253,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,2.0,1.0,fvg,1.5,eec37fb494cf5cd8c895,1,0,False,1,-20.268565776674563,-20.268565776674563,-0.002026856577667435,0.0,0.002026856577667435,,-0.002026856577667435,0.0,0.0,1,-26.268565776674563,-26.268565776674563,-0.00262685657766748,0.0,0.00262685657766748,,-0.00262685657766748,0.0,0.0,1,-32.26856577667456,-32.26856577667456,-0.003226856577667414,0.0,0.003226856577667414,,-0.003226856577667414,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.0,2.0,1.0,fvg,2.5,7c919347bc591a6f45c9,1,0,False,1,-20.268565776674563,-20.268565776674563,-0.002026856577667435,0.0,0.002026856577667435,,-0.002026856577667435,0.0,0.0,1,-26.268565776674563,-26.268565776674563,-0.00262685657766748,0.0,0.00262685657766748,,-0.00262685657766748,0.0,0.0,1,-32.26856577667456,-32.26856577667456,-0.003226856577667414,0.0,0.003226856577667414,,-0.003226856577667414,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.2,1.0,0.0,market,1.5,6f4aa84eff57126ae161,3,0,False,3,-6.825961463051911,-0.18982002249722285,-0.002051301941395467,0.3547700652147308,0.0031547523961660273,1.0,-0.0031736745148986945,0.0,0.5,3,-12.825961463051911,-6.189820022497223,-0.003847763440330554,0.1202510055687658,0.003847763440330554,1.0,-0.0043714102742596905,0.0,0.5,3,-18.82596146305191,-12.189820022497223,-0.0056420677096732375,0.0,0.0056420677096732375,,-0.0056420677096732375,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.2,1.0,0.0,market,2.5,9ea07090a14e2f8b8b0d,3,0,False,3,-17.123399020829552,-27.50630639666761,-0.005132872959901502,0.13011236103088536,0.005896705477231312,1.0,-0.005896705477231312,0.0,0.0,3,-23.123399020829552,-33.50630639666761,-0.006925633085628435,0.023695179941022083,0.007092802247409935,1.0,-0.007092802247409935,0.0,0.0,3,-29.123399020829552,-39.50630639666761,-0.008716238206009308,0.0,0.008716238206009308,,-0.008716238206009308,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.2,1.0,0.0,fvg,1.5,5d72e4a7bcf7336f2af3,2,0,False,2,-17.96112361566259,-17.96112361566259,-0.0035890519464103487,0.0,0.0035890519464103487,,-0.0035890519464103487,0.0,0.0,2,-23.96112361566259,-23.96112361566259,-0.004786536611576575,0.0,0.004786536611576575,,-0.004786536611576575,0.0,0.0,2,-29.96112361566259,-29.96112361566259,-0.005983301276742514,0.0,0.005983301276742514,,-0.005983301276742514,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.2,1.0,0.0,fvg,2.5,b4e17392e41fa7c9465a,2,0,False,2,-17.96112361566259,-17.96112361566259,-0.0035890519464103487,0.0,0.0035890519464103487,,-0.0035890519464103487,0.0,0.0,2,-23.96112361566259,-23.96112361566259,-0.004786536611576575,0.0,0.004786536611576575,,-0.004786536611576575,0.0,0.0,2,-29.96112361566259,-29.96112361566259,-0.005983301276742514,0.0,0.005983301276742514,,-0.005983301276742514,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.2,1.0,1.0,market,1.5,27654d9dbe5fe445e281,2,0,False,2,-15.868671992078854,-15.868671992078854,-0.0031736745148986945,0.0,0.0031736745148986945,,-0.0031736745148986945,0.0,0.0,2,-21.868671992078855,-21.868671992078855,-0.0043714102742596905,0.0,0.0043714102742596905,,-0.0043714102742596905,0.0,0.0,2,-27.868671992078855,-27.868671992078855,-0.0055684260336205105,0.0,0.0055684260336205105,,-0.0055684260336205105,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.2,1.0,1.0,market,2.5,750e9cff0ded360bb9eb,2,0,False,2,-11.931945332910521,-11.931945332910521,-0.002388813062637274,0.24355741214991436,0.0031547523961660273,1.0,-0.0031547523961660273,0.0,0.0,2,-17.931945332910523,-17.931945332910523,-0.003587021229197296,0.044840061825610344,0.0037547523961660723,1.0,-0.0037547523961660723,0.0,0.0,2,-23.931945332910523,-23.931945332910523,-0.004784509395757253,0.0,0.004784509395757253,,-0.004784509395757253,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.2,1.0,1.0,fvg,1.5,26e3777a627a280d1e29,1,0,False,1,-20.268565776674563,-20.268565776674563,-0.002026856577667435,0.0,0.002026856577667435,,-0.002026856577667435,0.0,0.0,1,-26.268565776674563,-26.268565776674563,-0.00262685657766748,0.0,0.00262685657766748,,-0.00262685657766748,0.0,0.0,1,-32.26856577667456,-32.26856577667456,-0.003226856577667414,0.0,0.003226856577667414,,-0.003226856577667414,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.2,1.0,1.0,fvg,2.5,1a214304306d083d534b,1,0,False,1,-20.268565776674563,-20.268565776674563,-0.002026856577667435,0.0,0.002026856577667435,,-0.002026856577667435,0.0,0.0,1,-26.268565776674563,-26.268565776674563,-0.00262685657766748,0.0,0.00262685657766748,,-0.00262685657766748,0.0,0.0,1,-32.26856577667456,-32.26856577667456,-0.003226856577667414,0.0,0.003226856577667414,,-0.003226856577667414,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.2,2.0,0.0,market,1.5,26211e950fac1d2d807c,3,0,False,3,-6.825961463051911,-0.18982002249722285,-0.002051301941395467,0.3547700652147308,0.0031547523961660273,1.0,-0.0031736745148986945,0.0,0.5,3,-12.825961463051911,-6.189820022497223,-0.003847763440330554,0.1202510055687658,0.003847763440330554,1.0,-0.0043714102742596905,0.0,0.5,3,-18.82596146305191,-12.189820022497223,-0.0056420677096732375,0.0,0.0056420677096732375,,-0.0056420677096732375,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.2,2.0,0.0,market,2.5,29a3506394824cca11fc,3,0,False,3,-17.123399020829552,-27.50630639666761,-0.005132872959901502,0.13011236103088536,0.005896705477231312,1.0,-0.005896705477231312,0.0,0.0,3,-23.123399020829552,-33.50630639666761,-0.006925633085628435,0.023695179941022083,0.007092802247409935,1.0,-0.007092802247409935,0.0,0.0,3,-29.123399020829552,-39.50630639666761,-0.008716238206009308,0.0,0.008716238206009308,,-0.008716238206009308,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.2,2.0,0.0,fvg,1.5,7339941cd0d5f0a4cba5,2,0,False,2,-17.96112361566259,-17.96112361566259,-0.0035890519464103487,0.0,0.0035890519464103487,,-0.0035890519464103487,0.0,0.0,2,-23.96112361566259,-23.96112361566259,-0.004786536611576575,0.0,0.004786536611576575,,-0.004786536611576575,0.0,0.0,2,-29.96112361566259,-29.96112361566259,-0.005983301276742514,0.0,0.005983301276742514,,-0.005983301276742514,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.2,2.0,0.0,fvg,2.5,bb6c88f3c8bfc9c307b2,2,0,False,2,-17.96112361566259,-17.96112361566259,-0.0035890519464103487,0.0,0.0035890519464103487,,-0.0035890519464103487,0.0,0.0,2,-23.96112361566259,-23.96112361566259,-0.004786536611576575,0.0,0.004786536611576575,,-0.004786536611576575,0.0,0.0,2,-29.96112361566259,-29.96112361566259,-0.005983301276742514,0.0,0.005983301276742514,,-0.005983301276742514,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
reversal,2,single,10,3.0,3.0,2.0,0.2,2.0,1.0,market,1.5,a1dd970f780163e6fb83,2,0,False,2,-15.868671992078854,-15.868671992078854,-0.0031736745148986945,0.0,0.0031736745148986945,,-0.0031736745148986945,0.0,0.0,2,-21.868671992078855,-21.868671992078855,-0.0043714102742596905,0.0,0.0043714102742596905,,-0.0043714102742596905,0.0,0.0,2,-27.868671992078855,-27.868671992078855,-0.0055684260336205105,0.0,0.0055684260336205105,,-0.0055684260336205105,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,,,,
